1,0.001061
2,0.0007
4,0.000491
8,0.000395
16,0.000317
32,0.000301
64,0.000297
128,0.000294
256,0.000292
512,0.000295
1024,0.000311
2048,0.000316
4096,0.000359
8192,0.0004
16384,0.000494
32768,0.000674
65536,0.000647
131072,0.000593
262144,0.000617
524288,0.000596
1048576,0.001169
2097152,0.001516
4194304,0.001916
8388608,0.003553
16777216,0.006232
33554432,0.012504
67108864,0.022196
134217728,0.068416
